region_id,timestamp,val_Daily.rain,extra_rings_Daily.rain
CR,2018-05-22,0.0,1
CT,2018-05-22,0.1,1
CV,2018-05-22,0.042857142857142864,1
CW,2018-05-22,0.3333333333333333,1
DA,2018-05-22,0.1,1
DD,2018-05-22,0.0,0
DE,2018-05-22,0.0,0
DG,2018-05-22,0.0,0
DH,2018-05-22,0.0,1
DL,2018-05-22,0.0,0
DN,2018-05-22,0.0,1
DT,2018-05-22,4.4,0
DY,2018-05-22,0.5,1
E,2018-05-22,0.0,2
EC,2018-05-22,0.05,3
EH,2018-05-22,0.0,0
EN,2018-05-22,0.0,1
EX,2018-05-22,0.0,0
FK,2018-05-22,0.0,0
FY,2018-05-22,0.0,1
G,2018-05-22,0.6,0
GL,2018-05-22,0.15,0
GU,2018-05-22,0.3818181818181818,1
GY,2018-05-22,,2
HA,2018-05-22,0.0,1
HD,2018-05-22,0.0,1
HG,2018-05-22,0.0,0
HP,2018-05-22,0.0,0
HR,2018-05-22,0.2875,1
HS,2018-05-22,,2
HU,2018-05-22,0.0,1
HX,2018-05-22,0.0,1
IG,2018-05-22,0.075,2
IM,2018-05-22,,2
IP,2018-05-22,0.0,0
IV,2018-05-22,10.166666666666668,0
JE,2018-05-22,,2
KA,2018-05-22,1.3,0
KT,2018-05-22,0.0,1
KW,2018-05-22,6.95,0
KY,2018-05-22,0.0,0
L,2018-05-22,0.18181818181818185,2
LA,2018-05-22,0.0,0
LD,2018-05-22,0.0,0
LE,2018-05-22,0.0,1
LL,2018-05-22,0.0,0
LN,2018-05-22,0.0,0
LS,2018-05-22,0.0,1
LU,2018-05-22,0.0,1
M,2018-05-22,0.0,1
ME,2018-05-22,0.3,0
MK,2018-05-22,0.0,1
ML,2018-05-22,0.0,0
N,2018-05-22,0.0,2
NE,2018-05-22,0.0,1
NG,2018-05-22,0.0,0
NN,2018-05-22,0.0,1
NP,2018-05-22,0.075,1
NR,2018-05-22,0.0,0
NW,2018-05-22,0.0,2
OL,2018-05-22,0.0,1
OX,2018-05-22,0.0,0
PA,2018-05-22,1.0666666666666669,0
PE,2018-05-22,0.0,1
PH,2018-05-22,0.9,0
PL,2018-05-22,0.0,0
PO,2018-05-22,0.175,0
PR,2018-05-22,0.0,1
RG,2018-05-22,0.1,0
RH,2018-05-22,0.0,1
RM,2018-05-22,0.3,1
S,2018-05-22,0.0,0
SA,2018-05-22,0.0,0
SE,2018-05-22,0.075,2
SG,2018-05-22,0.0,0
SK,2018-05-22,0.0,0
SL,2018-05-22,0.0,0
SM,2018-05-22,0.0,2
SN,2018-05-22,7.2,0
SO,2018-05-22,1.7,0
SP,2018-05-22,0.725,0
SR,2018-05-22,0.0,1
SS,2018-05-22,0.3,1
ST,2018-05-22,0.0,0
SW,2018-05-22,0.0,1
SY,2018-05-22,0.5,0
TA,2018-05-22,0.8,0
TD,2018-05-22,0.0,0
TF,2018-05-22,0.4,1
TN,2018-05-22,0.0,0
TQ,2018-05-22,0.0,0
TR,2018-05-22,0.0,0
TS,2018-05-22,0.0,0
TW,2018-05-22,0.0,0
UB,2018-05-22,0.0,0
W,2018-05-22,0.0,1
WA,2018-05-22,0.0,1
WC,2018-05-22,0.0,2
WD,2018-05-22,0.0,1
WF,2018-05-22,0.0,0
WN,2018-05-22,0.0,2
WR,2018-05-22,0.3833333333333333,1
WS,2018-05-22,0.0,1
WV,2018-05-22,0.4,1
YO,2018-05-22,0.0,0
ZE,2018-05-22,0.0,0
AB,2018-05-23,0.05,0
AL,2018-05-23,0.0,1
B,2018-05-23,0.0,1
BA,2018-05-23,0.0,0
BB,2018-05-23,0.0,1
BD,2018-05-23,0.0,0
BH,2018-05-23,0.0,0
BL,2018-05-23,0.0,2
BN,2018-05-23,0.45,0
BR,2018-05-23,0.0,1
BS,2018-05-23,0.0,1
BT,2018-05-23,0.03333333333333334,0
CA,2018-05-23,0.0,0
CB,2018-05-23,0.0,0
CF,2018-05-23,0.0,1
CH,2018-05-23,0.0,1
CM,2018-05-23,0.0,1
CO,2018-05-23,0.0,0
CR,2018-05-23,0.0,1
CT,2018-05-23,0.0,1
CV,2018-05-23,0.0,1
CW,2018-05-23,0.0,1
DA,2018-05-23,0.0,1
DD,2018-05-23,0.0,0
DE,2018-05-23,0.0,0
DG,2018-05-23,0.0,0
DH,2018-05-23,0.0,1
DL,2018-05-23,0.0,0
DN,2018-05-23,0.0,1
DT,2018-05-23,0.0,0
DY,2018-05-23,0.0,1
E,2018-05-23,0.0,2
EC,2018-05-23,0.0,3
EH,2018-05-23,0.0,0
EN,2018-05-23,0.0,1
EX,2018-05-23,0.0,0
FK,2018-05-23,0.0,0
FY,2018-05-23,0.0,1
G,2018-05-23,0.0,0
GL,2018-05-23,0.0,0
GU,2018-05-23,0.13333333333333333,1
GY,2018-05-23,,2
HA,2018-05-23,0.0,1
HD,2018-05-23,0.0,1
HG,2018-05-23,0.0,0
HP,2018-05-23,0.0,0
HR,2018-05-23,0.0,1
HS,2018-05-23,,2
HU,2018-05-23,0.0,1
HX,2018-05-23,0.0,1
IG,2018-05-23,0.0,2
IM,2018-05-23,,2
IP,2018-05-23,0.0,0
IV,2018-05-23,0.0,0
JE,2018-05-23,,2
KA,2018-05-23,1.5,0
KT,2018-05-23,0.0,1
KW,2018-05-23,0.05,0
KY,2018-05-23,0.0,0
L,2018-05-23,0.0,2
LA,2018-05-23,0.0,0
LD,2018-05-23,0.0,0
LE,2018-05-23,0.0,1
LL,2018-05-23,0.0,0
LN,2018-05-23,0.0,0
LS,2018-05-23,0.0,1
LU,2018-05-23,0.0,1
M,2018-05-23,0.0,1
ME,2018-05-23,0.0,0
MK,2018-05-23,0.0,1
ML,2018-05-23,0.0,0
N,2018-05-23,0.0,2
NE,2018-05-23,0.0,1
NG,2018-05-23,0.0,0
NN,2018-05-23,0.0,1
NP,2018-05-23,0.0,1
NR,2018-05-23,0.0,0
NW,2018-05-23,0.0,2
OL,2018-05-23,0.0,1
OX,2018-05-23,0.0,0
PA,2018-05-23,0.0,0
PE,2018-05-23,0.0,1
PH,2018-05-23,0.05,0
PL,2018-05-23,0.0,0
PO,2018-05-23,0.175,0
PR,2018-05-23,0.0,1
RG,2018-05-23,0.0,0
RH,2018-05-23,0.0,0
RM,2018-05-23,0.0,1
S,2018-05-23,0.0,0
SA,2018-05-23,0.0,0
SE,2018-05-23,0.0,2
SG,2018-05-23,0.0,0
SK,2018-05-23,0.0,0
SL,2018-05-23,0.0,0
SM,2018-05-23,0.0,2
SN,2018-05-23,0.0,0
SO,2018-05-23,0.0,0
SP,2018-05-23,0.0,0
SR,2018-05-23,0.0,1
SS,2018-05-23,0.0,1
ST,2018-05-23,0.0,0
SW,2018-05-23,0.0,1
SY,2018-05-23,0.0,0
TA,2018-05-23,0.0,0
TD,2018-05-23,0.0,0
TF,2018-05-23,0.0,1
TN,2018-05-23,0.0,0
TQ,2018-05-23,0.0,0
TR,2018-05-23,0.0,0
TS,2018-05-23,0.0,0
TW,2018-05-23,0.0,0
UB,2018-05-23,0.0,0
W,2018-05-23,0.0,1
WA,2018-05-23,0.0,1
WC,2018-05-23,0.0,2
WD,2018-05-23,0.0,1
WF,2018-05-23,0.0,0
WN,2018-05-23,0.0,2
WR,2018-05-23,0.0,1
WS,2018-05-23,0.0,1
WV,2018-05-23,0.0,1
YO,2018-05-23,0.0,0
ZE,2018-05-23,9.4,0
AB,2018-05-24,0.025,0
AL,2018-05-24,4.7,1
B,2018-05-24,0.0,1
BA,2018-05-24,0.3,0
BB,2018-05-24,0.0,1
BD,2018-05-24,0.0,0
BH,2018-05-24,0.5,0
BL,2018-05-24,0.0,2
BN,2018-05-24,0.15000000000000002,0
BR,2018-05-24,7.15,1
BS,2018-05-24,2.05,1
BT,2018-05-24,0.0,0
CA,2018-05-24,0.0,0
CB,2018-05-24,0.0,0
CF,2018-05-24,0.6875,1
CH,2018-05-24,0.0,1
CM,2018-05-24,0.13333333333333333,1
CO,2018-05-24,0.0,0
CR,2018-05-24,7.7666666666666675,1
CT,2018-05-24,6.566666666666666,1
CV,2018-05-24,5.442857142857144,1
CW,2018-05-24,0.0,1
DA,2018-05-24,6.566666666666667,1
DD,2018-05-24,0.0,0
DE,2018-05-24,0.0,0
DG,2018-05-24,0.0,0
DH,2018-05-24,0.0,1
DL,2018-05-24,0.0,0
DN,2018-05-24,0.0,1
DT,2018-05-24,0.1,0
DY,2018-05-24,0.0,1
E,2018-05-24,0.4,2
EC,2018-05-24,8.814285714285713,3
EH,2018-05-24,0.0,0
EN,2018-05-24,0.4,1
EX,2018-05-24,0.0,0
FK,2018-05-24,0.0,0
FY,2018-05-24,0.0,1
G,2018-05-24,0.0,0
GL,2018-05-24,4.55,0
GU,2018-05-24,4.05,1
GY,2018-05-24,,2
HA,2018-05-24,12.8,1
HD,2018-05-24,0.0,1
HG,2018-05-24,0.0,0
HP,2018-05-24,9.0,0
HR,2018-05-24,1.4428571428571428,1
HS,2018-05-24,,2
HU,2018-05-24,0.0,1
HX,2018-05-24,0.0,1
IG,2018-05-24,1.4500000000000002,2
IM,2018-05-24,,2
IP,2018-05-24,0.0,0
IV,2018-05-24,0.0,0
JE,2018-05-24,,2
KA,2018-05-24,0.0,1
KT,2018-05-24,14.4,1
KW,2018-05-24,0.0,0
KY,2018-05-24,0.0,0
L,2018-05-24,0.0,2
LA,2018-05-24,0.0,0
LD,2018-05-24,0.5,0
LE,2018-05-24,0.0,1
LL,2018-05-24,0.0,0
LN,2018-05-24,0.0,0
LS,2018-05-24,0.0,1
LU,2018-05-24,4.7,1
M,2018-05-24,0.0,1
ME,2018-05-24,5.4,0
MK,2018-05-24,7.68,1
ML,2018-05-24,0.0,0
N,2018-05-24,0.4,2
NE,2018-05-24,0.0,1
NG,2018-05-24,0.0,0
NN,2018-05-24,9.666666666666666,1
NP,2018-05-24,2.525,1
NR,2018-05-24,0.0,0
NW,2018-05-24,10.8,2
OL,2018-05-24,0.0,1
OX,2018-05-24,9.666666666666666,0
PA,2018-05-24,0.0,0
PE,2018-05-24,0.05714285714285715,1
PH,2018-05-24,0.0,0
PL,2018-05-24,0.0,0
PO,2018-05-24,0.1,0
PR,2018-05-24,0.0,1
RG,2018-05-24,6.3,0
RH,2018-05-24,9.0,0
RM,2018-05-24,5.4,1
S,2018-05-24,0.0,0
SA,2018-05-24,0.75,0
SE,2018-05-24,9.7,2
SG,2018-05-24,0.4,0
SK,2018-05-24,0.0,0
SL,2018-05-24,12.0,0
SM,2018-05-24,10.775,2
SN,2018-05-24,2.5,0
SO,2018-05-24,0.4,0
SP,2018-05-24,0.43333333333333335,0
SR,2018-05-24,0.0,1
SS,2018-05-24,5.4,1
ST,2018-05-24,0.0,0
SW,2018-05-24,19.8,1
SY,2018-05-24,0.0,0
TA,2018-05-24,0.2,0
TD,2018-05-24,0.0,0
TF,2018-05-24,0.0,1
TN,2018-05-24,7.15,0
TQ,2018-05-24,0.0,0
TR,2018-05-24,0.6,0
TS,2018-05-24,0.0,0
TW,2018-05-24,19.8,0
UB,2018-05-24,12.8,0
W,2018-05-24,16.3,1
WA,2018-05-24,0.0,1
WC,2018-05-24,16.3,2
WD,2018-05-24,11.266666666666666,1
WF,2018-05-24,0.0,0
WN,2018-05-24,0.0,2
WR,2018-05-24,1.82,1
WS,2018-05-24,0.0,1
WV,2018-05-24,0.0,1
YO,2018-05-24,0.0,0
ZE,2018-05-24,0.0,0
AB,2018-05-25,0.0,0
AL,2018-05-25,3.6,1
B,2018-05-25,5.75,1
BA,2018-05-25,11.9,0
BB,2018-05-25,0.0,1
BD,2018-05-25,0.0,0
BH,2018-05-25,3.2,0
BL,2018-05-25,0.3,2
BN,2018-05-25,10.95,0
BR,2018-05-25,2.8,1
BS,2018-05-25,10.966666666666667,1
BT,2018-05-25,0.011111111111111113,0
CA,2018-05-25,0.0,0
CB,2018-05-25,12.7,0
CF,2018-05-25,2.6333333333333333,1
CH,2018-05-25,1.2111111111111112,1
CM,2018-05-25,7.599999999999999,1
CO,2018-05-25,4.0,0
CR,2018-05-25,2.7999999999999994,1
CT,2018-05-25,1.9,1
CV,2018-05-25,7.557142857142857,1
CW,2018-05-25,2.5166666666666666,1
DA,2018-05-25,1.9,1
DD,2018-05-25,0.0,0
DE,2018-05-25,5.75,0
DG,2018-05-25,0.0,0
DH,2018-05-25,0.2,1
DL,2018-05-25,0.0,0
DN,2018-05-25,6.4444444444444455,1
DT,2018-05-25,0.6,0
DY,2018-05-25,2.175,1
E,2018-05-25,6.1,2
EC,2018-05-25,2.2285714285714286,3
EH,2018-05-25,0.0,0
EN,2018-05-25,6.1,1
EX,2018-05-25,0.6,0
FK,2018-05-25,0.0,0
FY,2018-05-25,0.0,1
G,2018-05-25,0.0,0
GL,2018-05-25,10.25,0
GU,2018-05-25,5.758333333333333,1
GY,2018-05-25,,2
HA,2018-05-25,0.2,1
HD,2018-05-25,1.275,1
HG,2018-05-25,0.0,0
HP,2018-05-25,1.1,0
HR,2018-05-25,5.0875,1
HS,2018-05-25,,2
HU,2018-05-25,0.325,1
HX,2018-05-25,0.0,1
IG,2018-05-25,5.725,2
IM,2018-05-25,,2
IP,2018-05-25,5.4,0
IV,2018-05-25,0.0,0
JE,2018-05-25,,2
KA,2018-05-25,0.0,1
KT,2018-05-25,1.7999999999999998,1
KW,2018-05-25,0.0,0
KY,2018-05-25,0.0,0
L,2018-05-25,1.0727272727272728,2
LA,2018-05-25,0.0,0
LD,2018-05-25,5.75,0
LE,2018-05-25,10.366666666666667,1
LL,2018-05-25,0.4400000000000001,0
LN,2018-05-25,16.45,0
LS,2018-05-25,0.32857142857142857,1
LU,2018-05-25,3.6,1
M,2018-05-25,0.9,1
ME,2018-05-25,0.1,0
MK,2018-05-25,5.62,1
ML,2018-05-25,0.0,0
N,2018-05-25,6.1,2
NE,2018-05-25,0.0,1
NG,2018-05-25,19.6,0
NN,2018-05-25,6.966666666666666,1
NP,2018-05-25,8.0,1
NR,2018-05-25,8.4,0
NW,2018-05-25,2.0,2
OL,2018-05-25,0.9,1
OX,2018-05-25,6.966666666666666,0
PA,2018-05-25,0.0,0
PE,2018-05-25,11.6875,1
PH,2018-05-25,0.0,0
PL,2018-05-25,1.5,0
PO,2018-05-25,5.449999999999998,0
PR,2018-05-25,0.0,1
RG,2018-05-25,3.8,0
RH,2018-05-25,2.8,0
RM,2018-05-25,0.1,1
S,2018-05-25,3.2,0
SA,2018-05-25,1.075,0
SE,2018-05-25,1.86,2
SG,2018-05-25,6.1,0
SK,2018-05-25,0.9,0
SL,2018-05-25,1.8,0
SM,2018-05-25,2.3,2
SN,2018-05-25,12.2,0
SO,2018-05-25,8.100000000000001,0
SP,2018-05-25,12.6,0
SR,2018-05-25,0.4,1
SS,2018-05-25,0.1,1
ST,2018-05-25,5.5,0
SW,2018-05-25,0.8,1
SY,2018-05-25,2.175,0
TA,2018-05-25,10.6,0
TD,2018-05-25,0.0,0
TF,2018-05-25,2.84,1
TN,2018-05-25,2.8,0
TQ,2018-05-25,0.0,0
TR,2018-05-25,0.0,0
TS,2018-05-25,0.4,0
TW,2018-05-25,0.8,0
UB,2018-05-25,0.2,0
W,2018-05-25,0.5,1
WA,2018-05-25,0.9,1
WC,2018-05-25,0.5,2
WD,2018-05-25,1.0333333333333334,1
WF,2018-05-25,1.0,0
WN,2018-05-25,0.45,2
WR,2018-05-25,4.866666666666667,1
WS,2018-05-25,5.666666666666668,1
WV,2018-05-25,2.8400000000000003,1
YO,2018-05-25,0.325,0
ZE,2018-05-25,0.0,0
AB,2018-05-26,0.0,0
AL,2018-05-26,0.0,1
B,2018-05-26,1.1,1
BA,2018-05-26,0.7,0
BB,2018-05-26,1.65,1
BD,2018-05-26,2.3,0
BH,2018-05-26,0.9666666666666668,0
BL,2018-05-26,1.3333333333333333,2
BN,2018-05-26,0.0,0
BR,2018-05-26,0.05,1
BS,2018-05-26,0.7799999999999999,1
BT,2018-05-26,0.1875,0
CA,2018-05-26,3.1333333333333333,0
CB,2018-05-26,0.0,0
CF,2018-05-26,4.485714285714286,1
CH,2018-05-26,4.7875,1
CM,2018-05-26,1.6,1
CO,2018-05-26,4.8,0
CR,2018-05-26,0.05,1
CT,2018-05-26,0.03333333333333333,1
CV,2018-05-26,0.6666666666666666,1
CW,2018-05-26,4.416666666666666,1
DA,2018-05-26,0.03333333333333333,1
DD,2018-05-26,0.0,0
DE,2018-05-26,1.1,0
DG,2018-05-26,0.75,0
DH,2018-05-26,3.5,1
DL,2018-05-26,2.6,0
DN,2018-05-26,6.0888888888888895,1
DT,2018-05-26,0.45,0
DY,2018-05-26,6.275,1
E,2018-05-26,0.0,2
EC,2018-05-26,0.016666666666666666,3
EH,2018-05-26,0.03333333333333333,0
EN,2018-05-26,0.0,1
EX,2018-05-26,0.0,0
FK,2018-05-26,0.0,0
FY,2018-05-26,1.0,1
G,2018-05-26,0.0,0
GL,2018-05-26,1.0,0
GU,2018-05-26,0.11,1
GY,2018-05-26,,2
HA,2018-05-26,0.0,1
HD,2018-05-26,5.05,1
HG,2018-05-26,21.3,0
HP,2018-05-26,0.2,1
HR,2018-05-26,6.842857142857143,1
HS,2018-05-26,,2
HU,2018-05-26,8.950000000000003,1
HX,2018-05-26,2.3,1
IG,2018-05-26,1.2,2
IM,2018-05-26,,2
IP,2018-05-26,0.6,0
IV,2018-05-26,0.0,0
JE,2018-05-26,,2
KA,2018-05-26,0.5,1
KT,2018-05-26,0.0,1
KW,2018-05-26,0.0,0
KY,2018-05-26,0.0,0
L,2018-05-26,4.0,2
LA,2018-05-26,1.0,0
LD,2018-05-26,10.9,0
LE,2018-05-26,1.2,1
LL,2018-05-26,3.3,0
LN,2018-05-26,0.2,0
LS,2018-05-26,9.671428571428573,1
LU,2018-05-26,0.0,1
M,2018-05-26,0.7,1
ME,2018-05-26,0.0,0
MK,2018-05-26,0.2,1
ML,2018-05-26,2.0,0
N,2018-05-26,0.0,2
NE,2018-05-26,2.466666666666667,1
NG,2018-05-26,1.4,0
NN,2018-05-26,0.26666666666666666,1
NP,2018-05-26,7.599999999999999,1
NR,2018-05-26,0.0,0
NW,2018-05-26,0.0,2
OL,2018-05-26,0.7,1
OX,2018-05-26,0.26666666666666666,0
PA,2018-05-26,0.0,0
PE,2018-05-26,0.3,1
PH,2018-05-26,0.0,0
PL,2018-05-26,1.3,0
PO,2018-05-26,0.225,0
PR,2018-05-26,1.0,1
RG,2018-05-26,0.2,0
RH,2018-05-26,0.03333333333333333,1
RM,2018-05-26,0.0,1
S,2018-05-26,8.9,0
SA,2018-05-26,1.92,0
SE,2018-05-26,0.025,2
SG,2018-05-26,0.0,0
SK,2018-05-26,0.7,0
SL,2018-05-26,0.0,0
SM,2018-05-26,0.03333333333333333,2
SN,2018-05-26,1.3,0
SO,2018-05-26,0.0,0
SP,2018-05-26,0.3666666666666667,0
SR,2018-05-26,4.4,1
SS,2018-05-26,0.0,1
ST,2018-05-26,0.7,0
SW,2018-05-26,0.0,1
SY,2018-05-26,6.275,0
TA,2018-05-26,0.45,0
TD,2018-05-26,0.4,0
TF,2018-05-26,5.159999999999998,1
TN,2018-05-26,0.05,0
TQ,2018-05-26,0.0,0
TR,2018-05-26,0.0,0
TS,2018-05-26,4.4,0
TW,2018-05-26,0.0,0
UB,2018-05-26,0.0,0
W,2018-05-26,0.0,1
WA,2018-05-26,0.7,1
WC,2018-05-26,0.0,2
WD,2018-05-26,0.0,1
WF,2018-05-26,8.3,0
WN,2018-05-26,0.85,2
WR,2018-05-26,5.22,1
WS,2018-05-26,0.9666666666666668,1
WV,2018-05-26,5.159999999999998,1
YO,2018-05-26,8.95,0
ZE,2018-05-26,0.0,0
AB,2018-05-27,0.0,0
AL,2018-05-27,5.2,1
B,2018-05-27,1.15,1
BA,2018-05-27,4.714285714285714,1
BB,2018-05-27,0.0,1
BD,2018-05-27,0.0,0
BH,2018-05-27,4.066666666666666,0
BL,2018-05-27,0.0,2
BN,2018-05-27,1.1,0
BR,2018-05-27,7.2,1
BS,2018-05-27,5.8,1
BT,2018-05-27,0.0,0
CA,2018-05-27,0.0,0
CB,2018-05-27,1.4,0
CF,2018-05-27,2.15,1
CH,2018-05-27,12.575,1
CM,2018-05-27,2.2,1
CO,2018-05-27,0.0,0
CR,2018-05-27,4.966666666666667,1
CT,2018-05-27,5.1000000000000005,1
CV,2018-05-27,3.35,1
CW,2018-05-27,11.916666666666664,1
DA,2018-05-27,5.1000000000000005,1
DD,2018-05-27,0.0,0
DE,2018-05-27,1.15,0
DG,2018-05-27,0.0,0
DH,2018-05-27,0.0,1
DL,2018-05-27,0.0,0
DN,2018-05-27,0.05555555555555555,1
DT,2018-05-27,1.5,0
DY,2018-05-27,17.049999999999994,1
E,2018-05-27,5.2,2
EC,2018-05-27,6.885714285714287,3
EH,2018-05-27,0.0,0
EN,2018-05-27,5.2,1
EX,2018-05-27,4.866666666666666,0
FK,2018-05-27,0.0,0
FY,2018-05-27,0.0,1
G,2018-05-27,0.0,0
GL,2018-05-27,0.8,0
GU,2018-05-27,4.172727272727273,1
GY,2018-05-27,,2
HA,2018-05-27,17.0,1
HD,2018-05-27,0.0,1
HG,2018-05-27,0.0,0
HP,2018-05-27,5.28,1
HR,2018-05-27,11.042857142857144,1
HS,2018-05-27,,2
HU,2018-05-27,0.1,1
HX,2018-05-27,0.0,1
IG,2018-05-27,1.875,2
IM,2018-05-27,,2
IP,2018-05-27,1.2,0
IV,2018-05-27,0.0,0
JE,2018-05-27,,2
KA,2018-05-27,0.0,1
KT,2018-05-27,5.35,1
KW,2018-05-27,0.0,0
KY,2018-05-27,0.0,0
L,2018-05-27,10.06,2
LA,2018-05-27,0.0,0
LD,2018-05-27,4.15,0
LE,2018-05-27,0.7666666666666667,1
LL,2018-05-27,8.1,0
LN,2018-05-27,0.05,0
LS,2018-05-27,0.05714285714285715,1
LU,2018-05-27,5.2,1
M,2018-05-27,0.0,1
ME,2018-05-27,0.9,0
MK,2018-05-27,5.55,1
ML,2018-05-27,0.0,0
N,2018-05-27,5.2,2
NE,2018-05-27,0.0,1
NG,2018-05-27,0.0,0
NN,2018-05-27,5.666666666666668,1
NP,2018-05-27,3.033333333333333,1
NR,2018-05-27,0.0,0
NW,2018-05-27,10.3,2
OL,2018-05-27,0.0,1
OX,2018-05-27,5.666666666666668,0
PA,2018-05-27,0.0,0
PE,2018-05-27,0.9875,1
PH,2018-05-27,0.0,0
PL,2018-05-27,6.2,0
PO,2018-05-27,5.15,0
PR,2018-05-27,0.0,1
RG,2018-05-27,0.6,0
RH,2018-05-27,0.5,0
RM,2018-05-27,0.9,1
S,2018-05-27,0.0,0
SA,2018-05-27,1.15,0
SE,2018-05-27,5.2,2
SG,2018-05-27,5.2,0
SK,2018-05-27,0.0,0
SL,2018-05-27,8.8,0
SM,2018-05-27,6.275,2
SN,2018-05-27,3.975,1
SO,2018-05-27,2.05,0
SP,2018-05-27,4.466666666666666,0
SR,2018-05-27,0.0,1
SS,2018-05-27,0.9,1
ST,2018-05-27,3.3,0
SW,2018-05-27,10.2,1
SY,2018-05-27,17.049999999999994,0
TA,2018-05-27,8.299999999999999,0
TD,2018-05-27,0.0,0
TF,2018-05-27,14.3,1
TN,2018-05-27,7.2,0
TQ,2018-05-27,2.35,0
TR,2018-05-27,7.1,0
TS,2018-05-27,0.0,0
TW,2018-05-27,10.2,0
UB,2018-05-27,17.0,0
W,2018-05-27,13.6,1
WA,2018-05-27,0.0,1
WC,2018-05-27,13.6,2
WD,2018-05-27,12.9,1
WF,2018-05-27,0.0,0
WN,2018-05-27,0.0,2
WR,2018-05-27,13.8,1
WS,2018-05-27,1.8666666666666665,1
WV,2018-05-27,14.3,1
YO,2018-05-27,0.1,0
ZE,2018-05-27,0.0,0
AB,2018-05-28,0.0,0
AL,2018-05-28,0.4,1
B,2018-05-28,1.2,1
BA,2018-05-28,0.7555555555555555,1
BB,2018-05-28,0.0,1
BD,2018-05-28,0.0,0
BH,2018-05-28,0.0,0
BL,2018-05-28,0.0,2
BN,2018-05-28,0.0,0
BR,2018-05-28,0.1,1
BS,2018-05-28,1.475,1
BT,2018-05-28,0.7666666666666667,0
CA,2018-05-28,0.0,0
CB,2018-05-28,0.0,0
CF,2018-05-28,2.8428571428571425,1
CH,2018-05-28,9.0,1
CM,2018-05-28,0.2,1
CO,2018-05-28,0.0,1
CR,2018-05-28,0.06666666666666668,1
CT,2018-05-28,0.06666666666666668,1
CV,2018-05-28,0.75,1
CW,2018-05-28,6.383333333333333,1
DA,2018-05-28,0.06666666666666668,1
DD,2018-05-28,0.0,0
DE,2018-05-28,1.2,0
DG,2018-05-28,0.0,0
DH,2018-05-28,0.0,1
DL,2018-05-28,0.0,0
DN,2018-05-28,0.06666666666666668,1
DT,2018-05-28,0.0,0
DY,2018-05-28,8.399999999999999,1
E,2018-05-28,0.4,2
EC,2018-05-28,0.08571428571428573,3
EH,2018-05-28,0.0,0
EN,2018-05-28,0.4,1
EX,2018-05-28,0.06666666666666668,0
FK,2018-05-28,0.0,0
FY,2018-05-28,0.0,1
G,2018-05-28,0.0,0
GL,2018-05-28,1.3,0
GU,2018-05-28,0.0,1
GY,2018-05-28,,2
HA,2018-05-28,0.0,1
HD,2018-05-28,0.0,1
HG,2018-05-28,0.0,0
HP,2018-05-28,0.16,1
HR,2018-05-28,7.428571428571429,1
HS,2018-05-28,,2
HU,2018-05-28,0.0,1
HX,2018-05-28,0.0,1
IG,2018-05-28,0.13333333333333333,2
IM,2018-05-28,,2
IP,2018-05-28,0.0,0
IV,2018-05-28,0.0,0
JE,2018-05-28,,2
KA,2018-05-28,0.0,1
KT,2018-05-28,0.0,1
KW,2018-05-28,0.0,0
KY,2018-05-28,0.0,0
L,2018-05-28,7.2,2
LA,2018-05-28,0.0,0
LD,2018-05-28,8.55,0
LE,2018-05-28,0.8333333333333334,1
LL,2018-05-28,9.6,0
LN,2018-05-28,0.25,0
LS,2018-05-28,0.0,1
LU,2018-05-28,0.4,1
M,2018-05-28,0.0,1
ME,2018-05-28,0.0,0
MK,2018-05-28,0.30000000000000004,1
ML,2018-05-28,0.0,0
N,2018-05-28,0.4,2
NE,2018-05-28,0.0,1
NG,2018-05-28,0.1,0
NN,2018-05-28,0.26666666666666666,1
NP,2018-05-28,6.133333333333333,1
NR,2018-05-28,0.55,0
NW,2018-05-28,0.1,2
OL,2018-05-28,0.0,1
OX,2018-05-28,0.26666666666666666,0
PA,2018-05-28,0.0,0
PE,2018-05-28,0.2625,1
PH,2018-05-28,0.0,0
PL,2018-05-28,0.0,0
PO,2018-05-28,0.0,0
PR,2018-05-28,0.0,1
RG,2018-05-28,0.0,0
RH,2018-05-28,0.0,0
RM,2018-05-28,0.0,1
S,2018-05-28,0.0,0
SA,2018-05-28,0.5599999999999999,0
SE,2018-05-28,0.04,2
SG,2018-05-28,0.4,0
SK,2018-05-28,0.0,0
SL,2018-05-28,0.0,0
SM,2018-05-28,0.05,2
SN,2018-05-28,4.3,0
SO,2018-05-28,0.0,0
SP,2018-05-28,0.55,0
SR,2018-05-28,0.0,1
SS,2018-05-28,0.0,1
ST,2018-05-28,4.7,0
SW,2018-05-28,0.0,1
SY,2018-05-28,8.399999999999999,0
TA,2018-05-28,0.15,0
TD,2018-05-28,0.0,0
TF,2018-05-28,7.659999999999998,1
TN,2018-05-28,0.1,0
TQ,2018-05-28,0.0,0
TR,2018-05-28,0.0,0
TS,2018-05-28,0.0,0
TW,2018-05-28,0.0,0
UB,2018-05-28,0.0,0
W,2018-05-28,0.0,1
WA,2018-05-28,0.0,1
WC,2018-05-28,0.0,2
WD,2018-05-28,0.0,1
WF,2018-05-28,0.0,0
WN,2018-05-28,0.0,2
WR,2018-05-28,6.98,1
WS,2018-05-28,2.3666666666666667,1
