region_id,timestamp,val_Poaceae,extra_rings_Poaceae
DN,2018-07-12,11.0,1
DT,2018-07-12,6.0,1
DY,2018-07-12,2.0,1
E,2018-07-12,4.0,2
EC,2018-07-12,4.0,1
EH,2018-07-12,8.0,2
EN,2018-07-12,4.0,2
EX,2018-07-12,6.0,0
FK,2018-07-12,8.0,2
FY,2018-07-12,14.666666666666664,3
G,2018-07-12,16.0,2
GL,2018-07-12,2.0,1
GU,2018-07-12,8.0,1
GY,2018-07-12,,2
HA,2018-07-12,4.0,2
HD,2018-07-12,20.0,2
HG,2018-07-12,20.0,1
HP,2018-07-12,7.2,3
HR,2018-07-12,2.0,1
HS,2018-07-12,,2
HU,2018-07-12,2.0,0
HX,2018-07-12,20.0,3
IG,2018-07-12,4.0,2
IM,2018-07-12,,2
IP,2018-07-12,11.0,0
IV,2018-07-12,0.0,2
JE,2018-07-12,,2
KA,2018-07-12,16.0,1
KT,2018-07-12,6.0,2
KW,2018-07-12,0.0,3
KY,2018-07-12,0.0,1
L,2018-07-12,8.0,1
LA,2018-07-12,18.0,2
LD,2018-07-12,10.0,1
LE,2018-07-12,11.0,0
LL,2018-07-12,8.0,1
LN,2018-07-12,11.0,2
LS,2018-07-12,20.0,1
LU,2018-07-12,11.0,3
M,2018-07-12,8.0,2
ME,2018-07-12,6.0,3
MK,2018-07-12,11.0,2
ML,2018-07-12,16.0,1
N,2018-07-12,4.0,1
NE,2018-07-12,18.0,2
NG,2018-07-12,11.0,1
NN,2018-07-12,11.0,1
NP,2018-07-12,10.0,1
NR,2018-07-12,11.0,1
NW,2018-07-12,4.0,1
OL,2018-07-12,13.0,3
OX,2018-07-12,6.5,2
PA,2018-07-12,8.0,2
PE,2018-07-12,11.0,1
PH,2018-07-12,0.0,1
PL,2018-07-12,13.0,0
PO,2018-07-12,8.0,0
PR,2018-07-12,8.0,2
RG,2018-07-12,8.0,2
RH,2018-07-12,8.0,2
RM,2018-07-12,4.0,2
S,2018-07-12,11.0,2
SA,2018-07-12,10.0,1
SE,2018-07-12,4.0,1
SG,2018-07-12,11.0,2
SK,2018-07-12,9.5,2
SL,2018-07-12,8.0,2
SM,2018-07-12,4.0,2
SN,2018-07-12,2.0,2
SO,2018-07-12,8.0,1
SP,2018-07-12,7.0,2
SR,2018-07-12,20.0,2
SS,2018-07-12,7.5,3
ST,2018-07-12,9.5,2
SW,2018-07-12,4.0,1
SY,2018-07-12,5.0,1
TA,2018-07-12,6.0,1
TD,2018-07-12,16.0,1
TF,2018-07-12,5.0,2
TN,2018-07-12,8.0,2
TQ,2018-07-12,9.5,1
TR,2018-07-12,13.0,1
TS,2018-07-12,20.0,1
TW,2018-07-12,6.0,2
UB,2018-07-12,4.0,2
W,2018-07-12,4.0,1
WA,2018-07-12,8.0,1
WC,2018-07-12,4.0,0
WD,2018-07-12,4.0,2
WF,2018-07-12,20.0,1
WN,2018-07-12,8.0,2
WR,2018-07-12,2.0,0
WS,2018-07-12,6.5,2
WV,2018-07-12,5.0,2
YO,2018-07-12,20.0,0
ZE,2018-07-12,,2
AB,2018-07-13,31.0,1
AL,2018-07-13,7.0,3
B,2018-07-13,10.0,2
BA,2018-07-13,1.0,2
BB,2018-07-13,9.333333333333334,3
BD,2018-07-13,17.0,2
BH,2018-07-13,5.0,2
BL,2018-07-13,9.0,3
BN,2018-07-13,9.0,1
BR,2018-07-13,11.0,2
BS,2018-07-13,6.0,2
BT,2018-07-13,27.0,0
CA,2018-07-13,2.0,1
CB,2018-07-13,0.0,1
CF,2018-07-13,11.0,0
CH,2018-07-13,9.0,0
CM,2018-07-13,0.0,2
CO,2018-07-13,0.0,1
CR,2018-07-13,11.0,2
CT,2018-07-13,9.0,3
CV,2018-07-13,10.0,1
CW,2018-07-13,9.0,1
DA,2018-07-13,11.0,2
DD,2018-07-13,31.0,0
DE,2018-07-13,10.0,1
DG,2018-07-13,2.0,0
DH,2018-07-13,17.0,2
DL,2018-07-13,17.0,1
DN,2018-07-13,12.5,1
DT,2018-07-13,1.0,1
DY,2018-07-13,9.0,2
E,2018-07-13,11.0,2
EC,2018-07-13,11.0,1
EH,2018-07-13,16.5,2
EN,2018-07-13,11.0,2
EX,2018-07-13,1.0,0
FK,2018-07-13,16.5,2
FY,2018-07-13,9.333333333333334,3
G,2018-07-13,2.0,2
GL,2018-07-13,10.5,2
GU,2018-07-13,9.0,1
GY,2018-07-13,,2
HA,2018-07-13,11.0,2
HD,2018-07-13,17.0,2
HG,2018-07-13,17.0,1
HP,2018-07-13,7.5,3
HR,2018-07-13,10.0,2
HS,2018-07-13,,2
HU,2018-07-13,8.0,0
HX,2018-07-13,17.0,3
IG,2018-07-13,11.0,2
IM,2018-07-13,,2
IP,2018-07-13,0.0,0
IV,2018-07-13,31.0,2
JE,2018-07-13,,2
KA,2018-07-13,2.0,1
KT,2018-07-13,10.0,2
KW,2018-07-13,31.0,3
KY,2018-07-13,31.0,1
L,2018-07-13,9.0,1
LA,2018-07-13,9.5,2
LD,2018-07-13,11.0,1
LE,2018-07-13,10.0,0
LL,2018-07-13,9.0,1
LN,2018-07-13,8.75,2
LS,2018-07-13,17.0,1
LU,2018-07-13,5.0,3
M,2018-07-13,9.0,2
ME,2018-07-13,10.0,3
MK,2018-07-13,5.0,2
ML,2018-07-13,2.0,1
N,2018-07-13,11.0,1
NE,2018-07-13,9.5,2
NG,2018-07-13,10.0,1
NN,2018-07-13,10.0,1
NP,2018-07-13,11.0,1
NR,2018-07-13,0.0,1
NW,2018-07-13,11.0,1
OL,2018-07-13,12.0,3
OX,2018-07-13,10.0,2
PA,2018-07-13,16.5,2
PE,2018-07-13,5.0,1
PH,2018-07-13,31.0,1
PL,2018-07-13,4.0,0
PO,2018-07-13,9.0,0
PR,2018-07-13,9.0,2
RG,2018-07-13,9.0,2
RH,2018-07-13,9.0,2
RM,2018-07-13,11.0,2
S,2018-07-13,11.666666666666664,2
SA,2018-07-13,11.0,1
SE,2018-07-13,11.0,1
SG,2018-07-13,5.0,2
SK,2018-07-13,9.5,2
SL,2018-07-13,9.0,2
SM,2018-07-13,11.0,2
SN,2018-07-13,7.75,3
SO,2018-07-13,9.0,1
SP,2018-07-13,5.0,2
SR,2018-07-13,17.0,2
SS,2018-07-13,5.5,3
ST,2018-07-13,9.5,2
SW,2018-07-13,11.0,1
SY,2018-07-13,9.0,1
TA,2018-07-13,1.0,1
TD,2018-07-13,2.0,1
TF,2018-07-13,9.0,2
TN,2018-07-13,9.0,2
TQ,2018-07-13,2.5,1
TR,2018-07-13,4.0,1
TS,2018-07-13,17.0,1
TW,2018-07-13,10.0,2
UB,2018-07-13,11.0,2
W,2018-07-13,11.0,1
WA,2018-07-13,9.0,1
WC,2018-07-13,11.0,0
WD,2018-07-13,11.0,2
WF,2018-07-13,17.0,1
WN,2018-07-13,9.0,2
WR,2018-07-13,9.5,2
WS,2018-07-13,10.0,2
WV,2018-07-13,9.0,2
YO,2018-07-13,17.0,0
ZE,2018-07-13,,2
AB,2018-07-14,44.0,1
AL,2018-07-14,14.0,3
B,2018-07-14,26.0,2
BA,2018-07-14,2.0,2
BB,2018-07-14,32.666666666666664,3
BD,2018-07-14,52.0,2
BH,2018-07-14,2.0,2
BL,2018-07-14,36.0,3
BN,2018-07-14,2.0,1
BR,2018-07-14,8.0,2
BS,2018-07-14,2.0,2
BT,2018-07-14,17.0,0
CA,2018-07-14,10.0,1
CB,2018-07-14,8.0,1
CF,2018-07-14,2.0,0
CH,2018-07-14,36.0,0
CM,2018-07-14,8.0,2
CO,2018-07-14,8.0,1
CR,2018-07-14,8.0,2
CT,2018-07-14,2.0,3
CV,2018-07-14,26.0,1
CW,2018-07-14,36.0,1
DA,2018-07-14,8.0,2
DD,2018-07-14,44.0,0
DE,2018-07-14,26.0,1
DG,2018-07-14,10.0,0
DH,2018-07-14,52.0,2
DL,2018-07-14,52.0,1
DN,2018-07-14,30.5,1
DT,2018-07-14,2.0,1
DY,2018-07-14,36.0,2
E,2018-07-14,8.0,2
EC,2018-07-14,8.0,1
EH,2018-07-14,27.0,2
EN,2018-07-14,8.0,2
EX,2018-07-14,2.0,0
FK,2018-07-14,27.0,2
FY,2018-07-14,32.666666666666664,3
G,2018-07-14,10.0,2
GL,2018-07-14,14.0,2
GU,2018-07-14,2.0,1
GY,2018-07-14,,2
HA,2018-07-14,8.0,2
HD,2018-07-14,52.0,2
HG,2018-07-14,52.0,1
HP,2018-07-14,11.0,3
HR,2018-07-14,19.0,2
HS,2018-07-14,,2
HU,2018-07-14,9.0,0
HX,2018-07-14,52.0,3
IG,2018-07-14,8.0,2
IM,2018-07-14,,2
IP,2018-07-14,8.0,0
IV,2018-07-14,44.0,2
JE,2018-07-14,,2
KA,2018-07-14,10.0,1
KT,2018-07-14,5.0,2
KW,2018-07-14,44.0,3
KY,2018-07-14,44.0,1
L,2018-07-14,36.0,1
LA,2018-07-14,31.0,2
LD,2018-07-14,2.0,1
LE,2018-07-14,26.0,0
LL,2018-07-14,36.0,1
LN,2018-07-14,23.75,2
LS,2018-07-14,52.0,1
LU,2018-07-14,17.0,3
M,2018-07-14,36.0,2
ME,2018-07-14,5.0,3
MK,2018-07-14,17.0,2
ML,2018-07-14,10.0,1
N,2018-07-14,8.0,1
NE,2018-07-14,31.0,2
NG,2018-07-14,26.0,1
NN,2018-07-14,26.0,1
NP,2018-07-14,2.0,1
NR,2018-07-14,8.0,1
NW,2018-07-14,8.0,1
OL,2018-07-14,38.0,3
OX,2018-07-14,26.0,2
PA,2018-07-14,27.0,2
PE,2018-07-14,17.0,1
PH,2018-07-14,44.0,1
PL,2018-07-14,7.0,0
PO,2018-07-14,2.0,0
PR,2018-07-14,36.0,2
RG,2018-07-14,2.0,2
RH,2018-07-14,2.0,2
RM,2018-07-14,8.0,2
S,2018-07-14,29.0,2
SA,2018-07-14,2.0,1
SE,2018-07-14,8.0,1
SG,2018-07-14,17.0,2
SK,2018-07-14,31.0,2
SL,2018-07-14,2.0,2
SM,2018-07-14,8.0,2
SN,2018-07-14,8.0,3
SO,2018-07-14,2.0,1
SP,2018-07-14,2.0,2
SR,2018-07-14,52.0,2
SS,2018-07-14,8.0,3
ST,2018-07-14,31.0,2
SW,2018-07-14,8.0,1
SY,2018-07-14,36.0,1
TA,2018-07-14,2.0,1
TD,2018-07-14,10.0,1
TF,2018-07-14,36.0,2
TN,2018-07-14,2.0,2
TQ,2018-07-14,4.5,1
TR,2018-07-14,7.0,1
TS,2018-07-14,52.0,1
TW,2018-07-14,5.0,2
UB,2018-07-14,8.0,2
W,2018-07-14,8.0,1
WA,2018-07-14,36.0,1
WC,2018-07-14,8.0,0
WD,2018-07-14,8.0,2
WF,2018-07-14,52.0,1
WN,2018-07-14,36.0,2
WR,2018-07-14,31.0,2
WS,2018-07-14,26.0,2
WV,2018-07-14,36.0,2
YO,2018-07-14,52.0,0
ZE,2018-07-14,,2
AB,2018-07-15,7.0,1
AL,2018-07-15,13.333333333333336,3
B,2018-07-15,7.0,1
BA,2018-07-15,3.0,2
BB,2018-07-15,17.0,3
BD,2018-07-15,20.0,2
BH,2018-07-15,4.0,2
BL,2018-07-15,28.0,3
BN,2018-07-15,5.0,1
BR,2018-07-15,3.0,2
BS,2018-07-15,4.0,2
BT,2018-07-15,0.0,0
CA,2018-07-15,3.0,1
CB,2018-07-15,19.0,1
CF,2018-07-15,2.0,0
CH,2018-07-15,28.0,0
CM,2018-07-15,19.0,2
CO,2018-07-15,19.0,1
CR,2018-07-15,3.0,2
CT,2018-07-15,5.0,3
CV,2018-07-15,12.5,1
CW,2018-07-15,28.0,1
DA,2018-07-15,3.0,2
DD,2018-07-15,7.0,0
DE,2018-07-15,18.0,1
DG,2018-07-15,3.0,0
DH,2018-07-15,20.0,2
DL,2018-07-15,20.0,1
DN,2018-07-15,15.0,1
DT,2018-07-15,3.0,1
DY,2018-07-15,7.0,1
E,2018-07-15,3.0,2
EC,2018-07-15,3.0,1
EH,2018-07-15,5.0,2
EN,2018-07-15,3.0,2
EX,2018-07-15,3.0,0
FK,2018-07-15,5.0,2
FY,2018-07-15,17.0,3
G,2018-07-15,3.0,2
GL,2018-07-15,7.0,1
GU,2018-07-15,5.0,1
GY,2018-07-15,,2
HA,2018-07-15,3.0,2
HD,2018-07-15,20.0,2
HG,2018-07-15,20.0,1
HP,2018-07-15,10.4,3
HR,2018-07-15,7.0,1
HS,2018-07-15,,2
HU,2018-07-15,10.0,0
HX,2018-07-15,20.0,3
IG,2018-07-15,3.0,2
IM,2018-07-15,,2
IP,2018-07-15,19.0,0
IV,2018-07-15,7.0,2
JE,2018-07-15,,2
KA,2018-07-15,3.0,1
KT,2018-07-15,4.0,2
KW,2018-07-15,7.0,3
KY,2018-07-15,7.0,1
L,2018-07-15,28.0,1
LA,2018-07-15,11.5,2
LD,2018-07-15,2.0,1
LE,2018-07-15,18.0,0
LL,2018-07-15,28.0,1
LN,2018-07-15,16.75,2
LS,2018-07-15,20.0,1
LU,2018-07-15,18.5,3
M,2018-07-15,28.0,2
ME,2018-07-15,4.0,3
MK,2018-07-15,18.5,2
ML,2018-07-15,3.0,1
N,2018-07-15,3.0,1
NE,2018-07-15,11.5,2
NG,2018-07-15,18.0,1
NN,2018-07-15,18.0,1
NP,2018-07-15,2.0,1
NR,2018-07-15,19.0,1
NW,2018-07-15,3.0,1
OL,2018-07-15,22.0,3
OX,2018-07-15,12.5,2
PA,2018-07-15,5.0,2
PE,2018-07-15,18.5,1
PH,2018-07-15,7.0,1
PL,2018-07-15,3.0,0
PO,2018-07-15,5.0,0
PR,2018-07-15,28.0,2
RG,2018-07-15,5.0,2
RH,2018-07-15,5.0,2
RM,2018-07-15,3.0,2
S,2018-07-15,16.0,2
SA,2018-07-15,2.0,1
SE,2018-07-15,3.0,1
SG,2018-07-15,18.5,2
SK,2018-07-15,23.0,2
SL,2018-07-15,5.0,2
SM,2018-07-15,3.0,2
SN,2018-07-15,7.0,2
SO,2018-07-15,5.0,1
SP,2018-07-15,4.0,2
SR,2018-07-15,20.0,2
SS,2018-07-15,11.0,3
ST,2018-07-15,23.0,2
SW,2018-07-15,3.0,1
SY,2018-07-15,17.5,1
TA,2018-07-15,3.0,1
TD,2018-07-15,3.0,1
TF,2018-07-15,17.5,2
TN,2018-07-15,5.0,2
TQ,2018-07-15,3.0,1
TR,2018-07-15,3.0,1
TS,2018-07-15,20.0,1
TW,2018-07-15,4.0,2
UB,2018-07-15,3.0,2
W,2018-07-15,3.0,1
WA,2018-07-15,28.0,1
WC,2018-07-15,3.0,0
WD,2018-07-15,3.0,2
WF,2018-07-15,20.0,1
WN,2018-07-15,28.0,2
WR,2018-07-15,7.0,0
WS,2018-07-15,12.5,2
WV,2018-07-15,17.5,2
YO,2018-07-15,20.0,0
ZE,2018-07-15,,2
AB,2018-07-16,4.0,1
AL,2018-07-16,8.0,3
B,2018-07-16,7.0,1
BA,2018-07-16,10.0,2
BB,2018-07-16,11.0,3
BD,2018-07-16,20.0,2
BH,2018-07-16,9.0,2
BL,2018-07-16,2.0,3
BN,2018-07-16,8.0,1
BR,2018-07-16,3.0,2
BS,2018-07-16,8.666666666666666,2
BT,2018-07-16,2.0,0
CA,2018-07-16,11.0,1
CB,2018-07-16,10.0,1
CF,2018-07-16,9.0,0
CH,2018-07-16,2.0,0
CM,2018-07-16,10.0,2
CO,2018-07-16,10.0,1
CR,2018-07-16,3.0,2
CT,2018-07-16,8.0,3
CV,2018-07-16,9.0,1
CW,2018-07-16,2.0,1
DA,2018-07-16,3.0,2
DD,2018-07-16,4.0,0
DE,2018-07-16,11.0,1
DG,2018-07-16,11.0,0
DH,2018-07-16,20.0,2
DL,2018-07-16,20.0,1
DN,2018-07-16,14.0,1
DT,2018-07-16,10.0,1
DY,2018-07-16,7.0,1
E,2018-07-16,3.0,2
EC,2018-07-16,3.0,1
EH,2018-07-16,7.5,2
EN,2018-07-16,3.0,2
EX,2018-07-16,10.0,0
FK,2018-07-16,7.5,2
FY,2018-07-16,11.0,3
G,2018-07-16,11.0,2
GL,2018-07-16,7.0,1
GU,2018-07-16,8.0,1
GY,2018-07-16,,2
HA,2018-07-16,3.0,2
HD,2018-07-16,20.0,2
HG,2018-07-16,20.0,1
HP,2018-07-16,7.8,3
HR,2018-07-16,7.0,1
HS,2018-07-16,,2
HU,2018-07-16,8.0,0
HX,2018-07-16,20.0,3
IG,2018-07-16,3.0,2
IM,2018-07-16,,2
IP,2018-07-16,10.0,0
IV,2018-07-16,4.0,2
JE,2018-07-16,,2
KA,2018-07-16,11.0,1
KT,2018-07-16,5.5,2
KW,2018-07-16,4.0,3
KY,2018-07-16,4.0,1
L,2018-07-16,2.0,1
LA,2018-07-16,15.5,2
LD,2018-07-16,9.0,1
LE,2018-07-16,11.0,0
LL,2018-07-16,2.0,1
LN,2018-07-16,12.25,2
LS,2018-07-16,20.0,1
LU,2018-07-16,10.5,3
M,2018-07-16,2.0,2
ME,2018-07-16,5.5,3
MK,2018-07-16,10.5,2
ML,2018-07-16,11.0,1
N,2018-07-16,3.0,1
NE,2018-07-16,15.5,2
NG,2018-07-16,11.0,1
NN,2018-07-16,11.0,1
NP,2018-07-16,9.0,1
NR,2018-07-16,10.0,1
NW,2018-07-16,3.0,1
OL,2018-07-16,11.0,3
OX,2018-07-16,9.0,2
PA,2018-07-16,7.5,2
PE,2018-07-16,10.5,1
PH,2018-07-16,4.0,1
PL,2018-07-16,3.0,0
PO,2018-07-16,8.0,0
PR,2018-07-16,2.0,2
RG,2018-07-16,8.0,2
RH,2018-07-16,8.0,2
RM,2018-07-16,3.0,2
S,2018-07-16,13.0,2
SA,2018-07-16,9.0,1
SE,2018-07-16,3.0,1
SG,2018-07-16,10.5,2
SK,2018-07-16,6.5,2
SL,2018-07-16,8.0,2
SM,2018-07-16,3.0,2
SN,2018-07-16,7.0,2
SO,2018-07-16,8.0,1
SP,2018-07-16,9.0,2
SR,2018-07-16,20.0,2
SS,2018-07-16,6.5,3
ST,2018-07-16,6.5,2
SW,2018-07-16,3.0,1
SY,2018-07-16,4.5,1
TA,2018-07-16,10.0,1
TD,2018-07-16,11.0,1
TF,2018-07-16,4.5,2
TN,2018-07-16,8.0,2
TQ,2018-07-16,6.5,1
TR,2018-07-16,3.0,1
TS,2018-07-16,20.0,1
TW,2018-07-16,5.5,2
UB,2018-07-16,3.0,2
W,2018-07-16,3.0,1
WA,2018-07-16,2.0,1
WC,2018-07-16,3.0,0
WD,2018-07-16,3.0,2
WF,2018-07-16,20.0,1
WN,2018-07-16,2.0,2
WR,2018-07-16,7.0,0
WS,2018-07-16,9.0,2
WV,2018-07-16,4.5,2
YO,2018-07-16,20.0,0
ZE,2018-07-16,,2
AB,2018-07-17,2.0,1
AL,2018-07-17,8.333333333333334,3
B,2018-07-17,2.0,1
BA,2018-07-17,2.0,2
BB,2018-07-17,11.0,3
BD,2018-07-17,13.0,2
BH,2018-07-17,4.0,2
BL,2018-07-17,19.0,3
BN,2018-07-17,6.0,1
BR,2018-07-17,0.0,2
BS,2018-07-17,2.333333333333333,2
BT,2018-07-17,4.0,0
CA,2018-07-17,1.0,1
CB,2018-07-17,18.0,1
CF,2018-07-17,3.0,0
CH,2018-07-17,19.0,0
CM,2018-07-17,18.0,2
CO,2018-07-17,18.0,1
CR,2018-07-17,0.0,2
CT,2018-07-17,6.0,3
CV,2018-07-17,4.5,1
CW,2018-07-17,19.0,1
DA,2018-07-17,0.0,2
DD,2018-07-17,2.0,0
DE,2018-07-17,7.0,1
DG,2018-07-17,1.0,0
DH,2018-07-17,13.0,2
DL,2018-07-17,13.0,1
DN,2018-07-17,6.5,1
DT,2018-07-17,2.0,1
DY,2018-07-17,2.0,1
E,2018-07-17,0.0,2
EC,2018-07-17,0.0,1
EH,2018-07-17,1.5,2
EN,2018-07-17,0.0,2
EX,2018-07-17,2.0,0
FK,2018-07-17,1.5,2
FY,2018-07-17,11.0,3
G,2018-07-17,1.0,2
GL,2018-07-17,2.0,1
GU,2018-07-17,6.0,1
GY,2018-07-17,,2
HA,2018-07-17,0.0,2
HD,2018-07-17,13.0,2
HG,2018-07-17,13.0,1
HP,2018-07-17,6.6,3
HR,2018-07-17,2.0,1
HS,2018-07-17,,2
HU,2018-07-17,0.0,0
HX,2018-07-17,13.0,3
IG,2018-07-17,0.0,2
IM,2018-07-17,,2
IP,2018-07-17,18.0,0
IV,2018-07-17,2.0,2
JE,2018-07-17,,2
KA,2018-07-17,1.0,1
KT,2018-07-17,3.0,2
KW,2018-07-17,2.0,3
KY,2018-07-17,2.0,1
L,2018-07-17,19.0,1
LA,2018-07-17,7.0,2
LD,2018-07-17,3.0,1
LE,2018-07-17,7.0,0
LL,2018-07-17,19.0,1
LN,2018-07-17,9.5,2
LS,2018-07-17,13.0,1
LU,2018-07-17,12.5,3
M,2018-07-17,19.0,2
ME,2018-07-17,3.0,3
MK,2018-07-17,12.5,2
ML,2018-07-17,1.0,1
N,2018-07-17,0.0,1
NE,2018-07-17,7.0,2
NG,2018-07-17,7.0,1
NN,2018-07-17,7.0,1
NP,2018-07-17,3.0,1
NR,2018-07-17,18.0,1
NW,2018-07-17,0.0,1
OL,2018-07-17,13.0,3
OX,2018-07-17,4.5,2
PA,2018-07-17,1.5,2
PE,2018-07-17,12.5,1
PH,2018-07-17,2.0,1
PL,2018-07-17,2.0,0
PO,2018-07-17,6.0,0
PR,2018-07-17,19.0,2
RG,2018-07-17,6.0,2
RH,2018-07-17,6.0,2
RM,2018-07-17,0.0,2
S,2018-07-17,6.666666666666668,2
SA,2018-07-17,3.0,1
SE,2018-07-17,0.0,1
SG,2018-07-17,12.5,2
SK,2018-07-17,13.0,2
SL,2018-07-17,6.0,2
SM,2018-07-17,0.0,2
SN,2018-07-17,2.0,2
SO,2018-07-17,6.0,1
SP,2018-07-17,4.0,2
SR,2018-07-17,13.0,2
SS,2018-07-17,9.0,3
ST,2018-07-17,13.0,2
SW,2018-07-17,0.0,1
SY,2018-07-17,10.5,1
TA,2018-07-17,2.0,1
TD,2018-07-17,1.0,1
TF,2018-07-17,10.5,2
TN,2018-07-17,6.0,2
TQ,2018-07-17,2.0,1
TR,2018-07-17,2.0,1
TS,2018-07-17,13.0,1
TW,2018-07-17,3.0,2
UB,2018-07-17,0.0,2
W,2018-07-17,0.0,1
WA,2018-07-17,19.0,1
WC,2018-07-17,0.0,0
WD,2018-07-17,0.0,2
WF,2018-07-17,13.0,1
WN,2018-07-17,19.0,2
WR,2018-07-17,2.0,0
WS,2018-07-17,4.5,2
WV,2018-07-17,10.5,2
YO,2018-07-17,13.0,0
ZE,2018-07-17,,2
AB,2018-07-18,3.0,1
AL,2018-07-18,4.0,3
B,2018-07-18,7.0,1
BA,2018-07-18,1.0,2
BB,2018-07-18,9.666666666666666,3
BD,2018-07-18,11.0,2
BH,2018-07-18,2.0,2
BL,2018-07-18,16.0,3
BN,2018-07-18,3.0,1
BR,2018-07-18,3.0,2
BS,2018-07-18,4.666666666666667,2
BT,2018-07-18,3.0,0
CA,2018-07-18,2.0,1
CB,2018-07-18,3.0,1
CF,2018-07-18,6.0,0
CH,2018-07-18,16.0,0
CM,2018-07-18,3.0,2
CO,2018-07-18,3.0,1
CR,2018-07-18,3.0,2
CT,2018-07-18,3.0,3
CV,2018-07-18,6.5,1
CW,2018-07-18,16.0,1
DA,2018-07-18,3.0,2
DD,2018-07-18,3.0,0
DE,2018-07-18,6.0,1
DG,2018-07-18,2.0,0
DH,2018-07-18,11.0,2
DL,2018-07-18,11.0,1
DN,2018-07-18,9.0,1
DT,2018-07-18,1.0,1
DY,2018-07-18,7.0,1
E,2018-07-18,3.0,2
EC,2018-07-18,3.0,1
EH,2018-07-18,2.5,2
EN,2018-07-18,3.0,2
EX,2018-07-18,1.0,0
FK,2018-07-18,2.5,2
FY,2018-07-18,9.666666666666666,3
G,2018-07-18,2.0,2
GL,2018-07-18,7.0,1
GU,2018-07-18,3.0,1
GY,2018-07-18,,2
HA,2018-07-18,3.0,2
HD,2018-07-18,11.0,2
HG,2018-07-18,11.0,1
HP,2018-07-18,4.4,3
HR,2018-07-18,7.0,1
HS,2018-07-18,,2
HU,2018-07-18,7.0,0
HX,2018-07-18,11.0,3
IG,2018-07-18,3.0,2
IM,2018-07-18,,2
IP,2018-07-18,3.0,0
IV,2018-07-18,3.0,2
JE,2018-07-18,,2
KA,2018-07-18,2.0,1
KT,2018-07-18,3.0,2
KW,2018-07-18,3.0,3
KY,2018-07-18,3.0,1
L,2018-07-18,16.0,1
LA,2018-07-18,6.5,2
LD,2018-07-18,6.0,1
LE,2018-07-18,6.0,0
LL,2018-07-18,16.0,1
LN,2018-07-18,6.75,2
LS,2018-07-18,11.0,1
LU,2018-07-18,4.5,3
M,2018-07-18,16.0,2
ME,2018-07-18,3.0,3
MK,2018-07-18,4.5,2
ML,2018-07-18,2.0,1
N,2018-07-18,3.0,1
NE,2018-07-18,6.5,2
NG,2018-07-18,6.0,1
NN,2018-07-18,6.0,1
NP,2018-07-18,6.0,1
NR,2018-07-18,3.0,1
NW,2018-07-18,3.0,1
OL,2018-07-18,11.0,3
OX,2018-07-18,6.5,2
PA,2018-07-18,2.5,2
PE,2018-07-18,4.5,1
PH,2018-07-18,3.0,1
PL,2018-07-18,2.0,0
PO,2018-07-18,3.0,0
PR,2018-07-18,16.0,2
RG,2018-07-18,3.0,2
RH,2018-07-18,3.0,2
RM,2018-07-18,3.0,2
S,2018-07-18,8.0,2
SA,2018-07-18,6.0,1
SE,2018-07-18,3.0,1
SG,2018-07-18,4.5,2
SK,2018-07-18,11.0,2
SL,2018-07-18,3.0,2
SM,2018-07-18,3.0,2
SN,2018-07-18,7.0,2
SO,2018-07-18,3.0,1
SP,2018-07-18,2.0,2
SR,2018-07-18,11.0,2
SS,2018-07-18,3.0,3
ST,2018-07-18,11.0,2
SW,2018-07-18,3.0,1
SY,2018-07-18,11.5,1
TA,2018-07-18,1.0,1
TD,2018-07-18,2.0,1
TF,2018-07-18,11.5,2
TN,2018-07-18,3.0,2
TQ,2018-07-18,1.5,1
TR,2018-07-18,2.0,1
TS,2018-07-18,11.0,1
TW,2018-07-18,3.0,2
UB,2018-07-18,3.0,2
W,2018-07-18,3.0,1
WA,2018-07-18,16.0,1
WC,2018-07-18,3.0,0
WD,2018-07-18,3.0,2
WF,2018-07-18,11.0,1
WN,2018-07-18,16.0,2
WR,2018-07-18,7.0,0
WS,2018-07-18,6.5,2
WV,2018-07-18,11.5,2
YO,2018-07-18,11.0,0
ZE,2018-07-18,,2
AB,2018-07-19,8.0,1
AL,2018-07-19,6.333333333333332,3
B,2018-07-19,2.0,1
BA,2018-07-19,7.0,2
BB,2018-07-19,15.0,3
BD,2018-07-19,17.0,2
BH,2018-07-19,7.5,2
BL,2018-07-19,13.0,3
BN,2018-07-19,8.0,1
BR,2018-07-19,6.0,2
BS,2018-07-19,8.0,2
BT,2018-07-19,8.0,0
CA,2018-07-19,17.0,2
CB,2018-07-19,3.0,1
CF,2018-07-19,15.0,0
CH,2018-07-19,13.0,0
CM,2018-07-19,3.0,2
CO,2018-07-19,3.0,1
CR,2018-07-19,6.0,2
CT,2018-07-19,8.0,3
CV,2018-07-19,6.0,1
CW,2018-07-19,13.0,1
DA,2018-07-19,6.0,2
DD,2018-07-19,8.0,0
DE,2018-07-19,10.0,1
DG,2018-07-19,17.0,3
DH,2018-07-19,17.0,2
DL,2018-07-19,17.0,1
DN,2018-07-19,11.5,1
DT,2018-07-19,7.0,1
DY,2018-07-19,2.0,1
E,2018-07-19,6.0,2
EC,2018-07-19,6.0,1
EH,2018-07-19,8.0,2
EN,2018-07-19,6.0,2
EX,2018-07-19,7.0,0
FK,2018-07-19,8.0,2
FY,2018-07-19,15.0,3
